iPhone SE 128 gb,7 500  ₽,Парк культуры,21 февраля 07:22,https://www.avito.ru/moskva/telefony/iphone_se_128_gb_1815458012
iPhone XR 128Gb,35 200  ₽,Солнцево,20 февраля 11:52,https://www.avito.ru/moskva/telefony/iphone_xr_128gb_1862469534
Телефон iPhone,14 500  ₽,Бульвар Дмитрия Донского,22 февраля 18:55,https://www.avito.ru/moskva/telefony/telefon_iphone_1869655221
iPhone 8 256 gb,25 500  ₽,Хорошево,19 февраля 13:55,https://www.avito.ru/moskva/telefony/iphone_8_256_gb_1823914269
iPhone 7 128 gb,12 000  ₽,Пушкинская,21 февраля 22:14,https://www.avito.ru/moskva/telefony/iphone_7_128_gb_1870208066
Телефон iPhone se 32,7 000  ₽,Электрозаводская,19 февраля 11:51,https://www.avito.ru/moskva/telefony/telefon_iphone_se_32_1874562372
iPhone 4 16Gb,1 000  ₽,Серпуховская,22 февраля 12:41,https://www.avito.ru/moskva/telefony/iphone_4_16gb_1527645653
iPhone XS,38 090  ₽,Савеловская,19 февраля 11:02,https://www.avito.ru/moskva/telefony/iphone_xs_1870821922
iPhone 8Plus,26 000  ₽,Коломенская,22 февраля 13:38,https://www.avito.ru/moskva/telefony/iphone_8plus_1875671365
iPhone 7 128gb рст,9 500  ₽,Библиотека им. Ленина,18 февраля 11:04,https://www.avito.ru/moskva/telefony/iphone_7_128gb_rst_1871290097
iPhone 6 Gold 64Gb,10 500  ₽,Пражская,22 февраля 21:24,https://www.avito.ru/moskva/telefony/iphone_6_gold_64gb_1773416242
Телефон iPhone,3 000  ₽,Выхино,21 февраля 00:30,https://www.avito.ru/moskva/telefony/telefon_iphone_1824353410
Телефон iPhone 5s 16gb ростест,3 500  ₽,Молодежная,19 февраля 15:18,https://www.avito.ru/moskva/telefony/telefon_iphone_5s_16gb_rostest_1856779304
iPhone SE 32gb Silver White,7 999  ₽,Медведково,20 февраля 20:41,https://www.avito.ru/moskva/telefony/iphone_se_32gb_silver_white_1309491064
iPhone 6S space gray (128) Gb,13 000  ₽,Молодежная,Вчера 00:25,https://www.avito.ru/moskva/telefony/iphone_6s_space_gray_128_gb_1616783722
iPhone X,34 000  ₽,Домодедовская,22 февраля 11:49,https://www.avito.ru/moskva/telefony/iphone_x_1869418955
iPhone 6 Plus,9 600  ₽,Молодежная,22 февраля 11:47,https://www.avito.ru/moskva/telefony/iphone_6_plus_1772364266
iPhone 7 plus 32gb,15 500  ₽,,19 февраля 00:34,https://www.avito.ru/moskva/telefony/iphone_7_plus_32gb_1876909649
iPhone 6S 32Gb Rose Gold,10 000  ₽,Алтуфьево,Вчера 17:50,https://www.avito.ru/moskva/telefony/iphone_6s_32gb_rose_gold_1882610051
iPhone 7,11 000  ₽,Люблино,22 февраля 10:29,https://www.avito.ru/moskva/telefony/iphone_7_1875555739
iPhone 7 32g black,10 000  ₽,Новокосино,17 февраля 19:15,https://www.avito.ru/moskva/telefony/iphone_7_32g_black_1828011142
iPhone 8 (64гб),19 000  ₽,Новокузнецкая,20 февраля 22:39,https://www.avito.ru/moskva/telefony/iphone_8_64gb_1868395566
iPhone 6S,9 000  ₽,Сухаревская,22 февраля 13:50,https://www.avito.ru/moskva/telefony/iphone_6s_1875665815
Плата для iPhone 8 64gb,14 000  ₽,Багратионовская,21 февраля 17:24,https://www.avito.ru/moskva/telefony/plata_dlya_iphone_8_64gb_1716045060
