Телефон iPhone,5 000  ₽,Братиславская,Вчера 10:06,https://www.avito.ru/moskva/telefony/telefon_iphone_1861788510
iPhone 6s plus,7 000  ₽,Коломенская,22 февраля 12:31,https://www.avito.ru/moskva/telefony/iphone_6s_plus_1873966011
iPhone 6,Цена не указана,Фили,Вчера 14:06,https://www.avito.ru/moskva/telefony/iphone_6_1867956780
iPhone 7 128,12 000  ₽,Славянский бульвар,22 февраля 11:59,https://www.avito.ru/moskva/telefony/iphone_7_128_1860243565
iPhone 7 Plus 128gb чёрный,18 000  ₽,Римская,22 февраля 18:43,https://www.avito.ru/moskva/telefony/iphone_7_plus_128gb_chernyy_1868712984
iPhone 7,5 499  ₽,Площадь революции,22 февраля 11:03,https://www.avito.ru/moskva/telefony/iphone_7_1869634624
iPhone 256 gb рст не востановленный (полный компл,25 500  ₽,Проспект Вернадского,Вчера 22:46,https://www.avito.ru/moskva/telefony/iphone_256_gb_rst_ne_vostanovlennyy_polnyy_kompl_1871148023
iPhone X 256 ростест,26 000  ₽,Лермонтовский проспект,22 февраля 10:01,https://www.avito.ru/moskva/telefony/iphone_x_256_rostest_1870594934
iPhone 7 32gb черный,10 000  ₽,Рижская,Вчера 18:18,https://www.avito.ru/moskva/telefony/iphone_7_32gb_chernyy_1886999093
Айфон х 64,30 000  ₽,Молодежная,22 февраля 21:41,https://www.avito.ru/moskva/telefony/ayfon_h_64_1864716715
iPhone 5s,4 799  ₽,Шаболовская,Вчера 16:33,https://www.avito.ru/moskva/telefony/iphone_5s_1872995259
iPhone X,26 000  ₽,Новослободская,Вчера 10:21,https://www.avito.ru/moskva/telefony/iphone_x_1875354250
iPhone 5s 64gb,3 800  ₽,Воробьевы Горы,22 февраля 22:57,https://www.avito.ru/moskva/telefony/iphone_5s_64gb_1841240458
Телефон iPhone 8,21 000  ₽,Чкаловская,Вчера 21:30,https://www.avito.ru/moskva/telefony/telefon_iphone_8_1877765580
iPhone Xs 64gb Ростест,35 000  ₽,Белорусская,22 февраля 10:13,https://www.avito.ru/moskva/telefony/iphone_xs_64gb_rostest_1884642692
iPhone 3gs, 32gb,5 000  ₽,Пражская,Вчера 21:27,https://www.avito.ru/moskva/telefony/iphone_3gs_32gb_1855046345
iPhone XR,33 900  ₽,Жулебино,Вчера 09:14,https://www.avito.ru/moskva/telefony/iphone_xr_1885807288
iPhone 5c 16gb,2 000  ₽,Университет,22 февраля 10:21,https://www.avito.ru/moskva/telefony/iphone_5c_16gb_1877987545
iPhone 8 Plus 64gb Ростест,22 000  ₽,Динамо,22 февраля 09:48,https://www.avito.ru/moskva/telefony/iphone_8_plus_64gb_rostest_1884896156
iPhone 6 64gb gold,6 800  ₽,Славянский бульвар,Вчера 00:27,https://www.avito.ru/moskva/telefony/iphone_6_64gb_gold_1874919488
iPhone 7, 32 gb,10 000  ₽,Площадь революции,22 февраля 09:08,https://www.avito.ru/moskva/telefony/iphone_7_32_gb_1860471831
iPhone 6 plus 64gb идеал,6 500  ₽,Царицыно,22 февраля 17:57,https://www.avito.ru/moskva/telefony/iphone_6_plus_64gb_ideal_1881268675
iPhone 5s 32 gb,2 200  ₽,Профсоюзная,22 февраля 19:10,https://www.avito.ru/moskva/telefony/iphone_5s_32_gb_1870186974
iPhone 6s 16gb,2 000  ₽,Славянский бульвар,22 февраля 14:12,https://www.avito.ru/moskva/telefony/iphone_6s_16gb_1480776186
iPhone 7 Plus 128gb black,19 000  ₽,Площадь революции,22 февраля 13:38,https://www.avito.ru/moskva/telefony/iphone_7_plus_128gb_black_1874117572
