Телефон Apple iPhone 8 Plus 64gb gold (Ru/a),20 990  ₽,Тульская,22 февраля 10:24,https://www.avito.ru/moskva/telefony/telefon_apple_iphone_8_plus_64gb_gold_rua_1857646966
iPhone 11 (новый/неактивированный),48 500  ₽,Сокольники,18 февраля 11:15,https://www.avito.ru/moskva/telefony/iphone_11_novyyneaktivirovannyy_1885694892
iPhone 6s Rose Gold 64gb,10 000  ₽,Павелецкая,Вчера 11:41,https://www.avito.ru/moskva/telefony/iphone_6s_rose_gold_64gb_1878870351
iPhone 6 64,5 999  ₽,Шаболовская,19 февраля 18:33,https://www.avito.ru/moskva/telefony/iphone_6_64_1873319026
iPhone 4,2 500  ₽,Выхино,22 февраля 09:42,https://www.avito.ru/moskva/telefony/iphone_4_1501191009
iPhone x 256 гб серебряный,35 450  ₽,Хорошевская,22 февраля 11:53,https://www.avito.ru/moskva/telefony/iphone_x_256_gb_serebryanyy_1865927216
Телефон iPhone 8+ 256 Gb,29 000  ₽,Теплый стан,20 февраля 18:44,https://www.avito.ru/moskva/telefony/telefon_iphone_8_256_gb_1885150894
iPhone 7 32g,12 000  ₽,Беговая,20 февраля 15:46,https://www.avito.ru/moskva/telefony/iphone_7_32g_1869805534
iPhone XS 256gb,43 000  ₽,Рязанский проспект,18 февраля 21:36,https://www.avito.ru/moskva/telefony/iphone_xs_256gb_1874762719
Чехол iPhone 6 plus Новый,350  ₽,Курская,Вчера 13:59,https://www.avito.ru/moskva/telefony/chehol_iphone_6_plus_novyy_1788725583
Телефон iPhone,4 000  ₽,Октябрьское поле,22 февраля 15:18,https://www.avito.ru/moskva/telefony/telefon_iphone_1861241730
iPhone 11 Pro,7 990  ₽,Смоленская,18 февраля 16:00,https://www.avito.ru/moskva/telefony/iphone_11_pro_1858561974
Чехлы на iPhone SE и 5С,20  ₽,Славянский бульвар,Сегодня 00:53,https://www.avito.ru/moskva/telefony/chehly_na_iphone_se_i_5s_1817100106
