Телефон iPhone 6s 64 gold,7 500  ₽,Щелковская,20 февраля 18:53,https://www.avito.ru/moskva/telefony/telefon_iphone_6s_64_gold_1880543356
Новый iPhone xs max 64gb Ростест,49 999  ₽,Красногвардейская,21 февраля 19:35,https://www.avito.ru/moskva/telefony/novyy_iphone_xs_max_64gb_rostest_1867974497
Чехлы iPhone x/xs Айфон 10,600  ₽,Выхино,22 февраля 14:39,https://www.avito.ru/moskva/telefony/chehly_iphone_xxs_ayfon_10_1868770178
iPhone 6 64gb,6 000  ₽,Крылатское,20 февраля 16:47,https://www.avito.ru/moskva/telefony/iphone_6_64gb_1853912255
Телефон iPhone 8 64 red,19 000  ₽,Таганская,19 февраля 18:06,https://www.avito.ru/moskva/telefony/telefon_iphone_8_64_red_1882694078
iPhone XS,40 890  ₽,Тверская,22 февраля 10:45,https://www.avito.ru/moskva/telefony/iphone_xs_1880103521
iPhone 7,12 000  ₽,Марьино,21 февраля 12:51,https://www.avito.ru/moskva/telefony/iphone_7_1864102503
iPhone 8,17 590  ₽,Савеловская,22 февраля 23:08,https://www.avito.ru/moskva/telefony/iphone_8_1838719153
iPhone 7 Red 128gb,11 000  ₽,Бунинская аллея,20 февраля 13:21,https://www.avito.ru/moskva/telefony/iphone_7_red_128gb_1869021524
Телефон iPhone 6S,11 000  ₽,Марксистская,Вчера 14:20,https://www.avito.ru/moskva/telefony/telefon_iphone_6s_1867353534
Телефон iPhone XS 256 space gray, б/у,45 000  ₽,Маяковская,Вчера 00:43,https://www.avito.ru/moskva/telefony/telefon_iphone_xs_256_space_gray_bu_1868335604
iPhone XS Max,39 900  ₽,Добрынинская,22 февраля 12:28,https://www.avito.ru/moskva/telefony/iphone_xs_max_1885401683
iPhone 7 Plus,17 500  ₽,Каховская,21 февраля 22:18,https://www.avito.ru/moskva/telefony/iphone_7_plus_1875091872
Защитное стекло iPhone 6/6s(+) 7(+) 8(+) X/Xs-r/11,200  ₽,,Вчера 18:29,https://www.avito.ru/moskva_zelenograd/telefony/zaschitnoe_steklo_iphone_66s_7_8_xxs-r11_1793444867?slocation=637640
iPhone 7, 128 Gb, чёрный матовый,11 900  ₽,Пражская,19 февраля 08:54,https://www.avito.ru/moskva/telefony/iphone_7_128_gb_chernyy_matovyy_1883534962
Телефон iPhone 7 128gb black,13 000  ₽,Бауманская,21 февраля 09:07,https://www.avito.ru/moskva/telefony/telefon_iphone_7_128gb_black_1866055795
iPhone X / XR / XS / Айфон 8 / 7 / 8 plus / 7 plus,2 900  ₽,Менделеевская,15 февраля 14:00,https://www.avito.ru/moskva/telefony/iphone_x_xr_xs_ayfon_8_7_8_plus_7_plus_1857212183
iPhone 6s plus,11 000  ₽,Савеловская,Вчера 06:49,https://www.avito.ru/moskva/telefony/iphone_6s_plus_1877506329
Продам iPhone 6s,7 000  ₽,Теплый стан,20 февраля 20:24,https://www.avito.ru/moskva/telefony/prodam_iphone_6s_1879574737
Новая коробка от iPhone XR 64gb black рст,700  ₽,Лермонтовский проспект,Вчера 11:47,https://www.avito.ru/moskva/telefony/novaya_korobka_ot_iphone_xr_64gb_black_rst_1806139221
Телефон iPhone 5se 32gb,9 500  ₽,Бабушкинская,22 февраля 11:14,https://www.avito.ru/moskva/telefony/telefon_iphone_5se_32gb_1883323340
Телефон iPhone SE,10 000  ₽,Университет,21 февраля 19:38,https://www.avito.ru/moskva/telefony/telefon_iphone_se_1864323345
iPhone XS 64gb Gold Ростест,39 000  ₽,Комсомольская,19 февраля 14:31,https://www.avito.ru/moskva/telefony/iphone_xs_64gb_gold_rostest_1864982714
Телефон iPhone XR 128gb рст новый,38 000  ₽,Автозаводская,21 февраля 16:16,https://www.avito.ru/moskva/telefony/telefon_iphone_xr_128gb_rst_novyy_1872040638
iPhone 6s 128Gb белый,7 000  ₽,Сокольники,20 февраля 12:46,https://www.avito.ru/moskva/telefony/iphone_6s_128gb_belyy_1867471479
iPhone 8 64 GB,20 000  ₽,Смоленская,21 февраля 18:10,https://www.avito.ru/moskva/telefony/iphone_8_64_gb_1882909323
iPhone XR 128Gb space grey,33 000  ₽,Площадь революции,22 февраля 12:50,https://www.avito.ru/moskva/telefony/iphone_xr_128gb_space_grey_1858397338
iPhone 6 64gb белый,7 000  ₽,Выхино,21 февраля 13:19,https://www.avito.ru/moskva/telefony/iphone_6_64gb_belyy_1847767972
Телефон iPhone,700  ₽,Теплый стан,20 февраля 22:57,https://www.avito.ru/moskva/telefony/telefon_iphone_1885508511
iPhone 7 plus 128 gb pink gold,16 900  ₽,Некрасовка,21 февраля 21:11,https://www.avito.ru/moskva/telefony/iphone_7_plus_128_gb_pink_gold_1883777255
iPhone 6s 16gb Grey,8 499  ₽,Новые Черемушки,Вчера 09:59,https://www.avito.ru/moskva/telefony/iphone_6s_16gb_grey_1826970322
iPhone 4,500  ₽,Коптево,20 февраля 19:46,https://www.avito.ru/moskva/telefony/iphone_4_1777587038
Чехол для iPhone 7/8 kenzo,1 500  ₽,Тушинская,Вчера 13:50,https://www.avito.ru/moskva/telefony/chehol_dlya_iphone_78_kenzo_1119622590
Телефон Айфон XS MAX 512 гб,57 000  ₽,Коптево,21 февраля 18:05,https://www.avito.ru/moskva/telefony/telefon_ayfon_xs_max_512_gb_1865322005
iPhone 8 Новый,16 990  ₽,Римская,20 февраля 02:07,https://www.avito.ru/moskva/telefony/iphone_8_novyy_1867171617
iPhone 7,9 000  ₽,Площадь революции,18 февраля 01:14,https://www.avito.ru/moskva/telefony/iphone_7_1857973085
Чехол на Айфон 6 iPhone,50  ₽,Улица академика Янгеля,22 февраля 09:48,https://www.avito.ru/moskva/telefony/chehol_na_ayfon_6_iphone_663083212
iPhone XR новый,29 999  ₽,Парк Победы,22 февраля 20:23,https://www.avito.ru/moskva/telefony/iphone_xr_novyy_1875210734
Дисплей iPhone 6S plus белый TianMa,1 500  ₽,Царицыно,Вчера 11:47,https://www.avito.ru/moskva/telefony/displey_iphone_6s_plus_belyy_tianma_1084836717
iPhone 8Plus 256Gb Red Как Новый,24 500  ₽,Площадь революции,20 февраля 11:02,https://www.avito.ru/moskva/telefony/iphone_8plus_256gb_red_kak_novyy_1867281559
Телефон iPhone 6 64GB,6 000  ₽,Молодежная,21 февраля 16:49,https://www.avito.ru/moskva/telefony/telefon_iphone_6_64gb_1865758240
iPhone se в цвете космос темно серый компактный,5 150  ₽,Тульская,22 февраля 15:26,https://www.avito.ru/moskva/telefony/iphone_se_v_tsvete_kosmos_temno_seryy_kompaktnyy_1857154819
Телефон iPhone,3 000  ₽,Сходненская,19 февраля 16:23,https://www.avito.ru/moskva/telefony/telefon_iphone_1871975430
Коробки от айфон,100  ₽,Кузьминки,Вчера 18:38,https://www.avito.ru/moskva/telefony/korobki_ot_ayfon_1791243065
iPhone 6s 64 gb,6 500  ₽,Селигерская,20 февраля 00:15,https://www.avito.ru/moskva/telefony/iphone_6s_64_gb_1859903746
