Телефон iPhone,41 599  ₽,Площадь революции,Вчера 18:13,https://www.avito.ru/moskva/telefony/telefon_iphone_1873393589
iPhone Xr 128GB на Гарантии,38 000  ₽,Марксистская,Вчера 15:51,https://www.avito.ru/moskva/telefony/iphone_xr_128gb_na_garantii_1877891714
Телефон iPhone,12 000  ₽,Водный стадион,Вчера 20:35,https://www.avito.ru/moskva/telefony/telefon_iphone_1868495641
Телефон iPhone 7 Plus 128gb,17 000  ₽,Молодежная,Вчера 00:43,https://www.avito.ru/moskva/telefony/telefon_iphone_7_plus_128gb_1871332838
Айфон Х 64 белый,30 000  ₽,Щелковская,22 февраля 21:44,https://www.avito.ru/moskva/telefony/ayfon_h_64_belyy_1861148733
iPhone,5 000  ₽,Кунцевская,22 февраля 08:40,https://www.avito.ru/moskva/telefony/iphone_1879643393
Телефон iPhone XS Max 256,47 500  ₽,Савеловская,Вчера 01:12,https://www.avito.ru/moskva/telefony/telefon_iphone_xs_max_256_1861373611
iPhone 6S Plus 128,15 000  ₽,Новослободская,Вчера 18:54,https://www.avito.ru/moskva/telefony/iphone_6s_plus_128_1845497954
iPhone,4 000  ₽,Улица 1905 года,22 февраля 15:47,https://www.avito.ru/moskva/telefony/iphone_1868363474
iPhone 6 plus,9 990  ₽,Савеловская,Вчера 17:16,https://www.avito.ru/moskva/telefony/iphone_6_plus_1838340146
iPhone 5,2 000  ₽,Академическая,Вчера 18:04,https://www.avito.ru/moskva/telefony/iphone_5_1800697613
iPhone 8 Plus,Цена не указана,Фили,Вчера 13:59,https://www.avito.ru/moskva/telefony/iphone_8_plus_1868415653
Телефон iPhone,15 000  ₽,Площадь революции,Вчера 13:14,https://www.avito.ru/moskva/telefony/telefon_iphone_1874902187
Телефон iPhone 7,12 000  ₽,Южная,Вчера 01:36,https://www.avito.ru/moskva/telefony/telefon_iphone_7_1868937413
iPhone 5G (16gb).Оптом и в розницу,3 000  ₽,Люблино,Вчера 10:33,https://www.avito.ru/moskva/telefony/iphone_5g_16gb.optom_i_v_roznitsu_1884233605
iPhone 8 Plus 256 гб,40 000  ₽,Царицыно,Вчера 14:09,https://www.avito.ru/moskva/telefony/iphone_8_plus_256_gb_1766149183
iPhone 8 Plus,Цена не указана,Фили,Вчера 13:58,https://www.avito.ru/moskva/telefony/iphone_8_plus_1868713486
iPhone X 256gb,33 333  ₽,Щелковская,22 февраля 20:56,https://www.avito.ru/moskva/telefony/iphone_x_256gb_1882974527
Айфон 4s на 32 гб,3 999  ₽,Охотный ряд,Вчера 21:35,https://www.avito.ru/moskva/telefony/ayfon_4s_na_32_gb_1873697220
iPhone 3g,1 000  ₽,Бабушкинская,22 февраля 20:36,https://www.avito.ru/moskva/telefony/iphone_3g_1828007322
Apple iPhone 7Plus 32gb,16 000  ₽,Авиамоторная,22 февраля 22:59,https://www.avito.ru/moskva/telefony/apple_iphone_7plus_32gb_1878591115
iPhone 7 128gb,13 000  ₽,Бунинская аллея,22 февраля 13:00,https://www.avito.ru/moskva/telefony/iphone_7_128gb_1886998405
iPhone 6,6 800  ₽,Савеловская,Вчера 06:31,https://www.avito.ru/moskva/telefony/iphone_6_1877897224
iPhone 8 Plus,Цена не указана,Фили,Вчера 13:57,https://www.avito.ru/moskva/telefony/iphone_8_plus_1868548160
iPhone 8 Plus,Цена не указана,Фили,Вчера 13:43,https://www.avito.ru/moskva/telefony/iphone_8_plus_1868208840
iPhone 6,Цена не указана,Фили,Вчера 13:28,https://www.avito.ru/moskva/telefony/iphone_6_1868447649
iPhone 5S 16GB,4 800  ₽,ВДНХ,Вчера 22:23,https://www.avito.ru/moskva/telefony/iphone_5s_16gb_1723147923
iPhone SE,8 390  ₽,Савеловская,Вчера 13:11,https://www.avito.ru/moskva/telefony/iphone_se_1838165572
Телефон iPhone SE 32gb,7 000  ₽,Щелковская,Вчера 00:21,https://www.avito.ru/moskva/telefony/telefon_iphone_se_32gb_1858575590
iPhone SE золотой рст,15 000  ₽,Тропарево,Вчера 19:39,https://www.avito.ru/moskva/telefony/iphone_se_zolotoy_rst_1887550349
iPhone (6 16gb Space Gray),4 990  ₽,Тульская,Вчера 11:40,https://www.avito.ru/moskva/telefony/iphone_6_16gb_space_gray_1825345770
iPhone SE 32GB,4 000  ₽,Сокольники,22 февраля 19:14,https://www.avito.ru/moskva/telefony/iphone_se_32gb_1868577960
iPhone 6s,6 000  ₽,Войковская,22 февраля 15:38,https://www.avito.ru/moskva/telefony/iphone_6s_1868186779
iPhone,3 000  ₽,Улица Скобелевская,20 февраля 19:51,https://www.avito.ru/moskva/telefony/iphone_1854935399
Apple iPhone 11 Pro 256Gb (green/Gray/gold/silver),79 499  ₽,Новослободская,Вчера 11:35,https://www.avito.ru/moskva/telefony/apple_iphone_11_pro_256gb_greengraygoldsilver_1849885528
iPhone 7 plus 128gb,18 000  ₽,Проспект Мира,21 февраля 22:26,https://www.avito.ru/moskva/telefony/iphone_7_plus_128gb_1867212936
iPhone XS max 64GB+ AirPod,49 500  ₽,Студенческая,Вчера 12:03,https://www.avito.ru/moskva/telefony/iphone_xs_max_64gb_airpod_1870629965
Телефон iPhone,4 700  ₽,Митино,Вчера 12:27,https://www.avito.ru/moskva/telefony/telefon_iphone_1883697257
iPhone 8Plus,24 000  ₽,ВДНХ,Вчера 13:32,https://www.avito.ru/moskva/telefony/iphone_8plus_1875643355
iPhone 8Plus,24 000  ₽,Водный стадион,Вчера 13:31,https://www.avito.ru/moskva/telefony/iphone_8plus_1875298714
iPhone 7 Plus 128 gb,16 000  ₽,Чертановская,22 февраля 18:42,https://www.avito.ru/moskva/telefony/iphone_7_plus_128_gb_1869408458
iPhone 5s 16gb,2 200  ₽,Нагатинская,22 февраля 12:31,https://www.avito.ru/moskva/telefony/iphone_5s_16gb_1877704163
iPhone 5s,4 799  ₽,Шаболовская,Вчера 15:18,https://www.avito.ru/moskva/telefony/iphone_5s_1873490701
iPhone 7 plus,24 490  ₽,Савеловская,Вчера 16:41,https://www.avito.ru/moskva/telefony/iphone_7_plus_1838864788
iPhone XS MAX 256GB,50 000  ₽,Парк Победы,Вчера 12:34,https://www.avito.ru/moskva/telefony/iphone_xs_max_256gb_1804677020
Айфон 6s 64гб,7 000  ₽,Бульвар Дмитрия Донского,22 февраля 14:04,https://www.avito.ru/moskva/telefony/ayfon_6s_64gb_1863856951
Телефон iPhone,29 000  ₽,Щелковская,Вчера 22:47,https://www.avito.ru/moskva/telefony/telefon_iphone_1861412438
iPhone Xr 64,34 000  ₽,Речной вокзал,22 февраля 14:44,https://www.avito.ru/moskva/telefony/iphone_xr_64_1861898138
iPhone XR 256 gb,26 000  ₽,Жулебино,22 февраля 17:09,https://www.avito.ru/moskva/telefony/iphone_xr_256_gb_1859686159
iPhone 7 32Gb,10 000  ₽,Таганская,22 февраля 14:42,https://www.avito.ru/moskva/telefony/iphone_7_32gb_1860659353
