iPhone XS Max 64gb,44 800  ₽,Охотный ряд,21 февраля 21:33,https://www.avito.ru/moskva/telefony/iphone_xs_max_64gb_1878909565
iPhone 6 16гб,6 500  ₽,Тульская,Вчера 11:48,https://www.avito.ru/moskva/telefony/iphone_6_16gb_1879958606
iPhone 8+ основная камера,3 200  ₽,Багратионовская,21 февраля 12:56,https://www.avito.ru/moskva/telefony/iphone_8_osnovnaya_kamera_1884743891
iPhone 5,2 300  ₽,Текстильщики,22 февраля 10:54,https://www.avito.ru/moskva/telefony/iphone_5_1824570306
iPhone 7-128,16 000  ₽,Площадь Ильича,22 февраля 13:27,https://www.avito.ru/moskva/telefony/iphone_7-128_1854244656
iPhone XS Max 64 gb,65 000  ₽,Измайловская,22 февраля 00:32,https://www.avito.ru/moskva/telefony/iphone_xs_max_64_gb_1791631464
Телефон iPhone 7, 128, рст,13 000  ₽,Алексеевская,21 февраля 15:22,https://www.avito.ru/moskva/telefony/telefon_iphone_7_128_rst_1882097331
Телефон iPhone 8,15 000  ₽,Строгино,21 февраля 12:42,https://www.avito.ru/moskva/telefony/telefon_iphone_8_1858047574
iPhone 6 64gb,5 000  ₽,Строгино,20 февраля 14:47,https://www.avito.ru/moskva/telefony/iphone_6_64gb_1857319031
iPhone коробки,2 000  ₽,Ясенево,Вчера 20:12,https://www.avito.ru/moskva/telefony/iphone_korobki_1147605184
iPhone 6s 32 GB,6 000  ₽,Октябрьское поле,21 февраля 10:14,https://www.avito.ru/moskva/telefony/iphone_6s_32_gb_1875408207
iPhone 6S 64 gb Ростест,7 000  ₽,Марксистская,20 февраля 14:33,https://www.avito.ru/moskva/telefony/iphone_6s_64_gb_rostest_1871875893
Телефон iPhone 8+ 256GB,29 000  ₽,Шоссе Энтузиастов,Вчера 14:58,https://www.avito.ru/moskva/telefony/telefon_iphone_8_256gb_1854412515
iPhone 8 Plus 64gb silver Ростест,15 000  ₽,Охотный ряд,21 февраля 16:39,https://www.avito.ru/moskva/telefony/iphone_8_plus_64gb_silver_rostest_1857467869
iPhone 7 Plus 32gb Red красный б/у,14 000  ₽,Полянка,21 февраля 13:54,https://www.avito.ru/moskva/telefony/iphone_7_plus_32gb_red_krasnyy_bu_1878492012
Чехол для iPhone 8,200  ₽,Алтуфьево,Вчера 22:13,https://www.avito.ru/moskva/telefony/chehol_dlya_iphone_8_1847656707
iPhone 8+,15 800  ₽,Деловой центр,21 февраля 13:34,https://www.avito.ru/moskva/telefony/iphone_8_1872853959
iPhone 8 plus 256gb space grey,23 000  ₽,Чеховская,21 февраля 21:53,https://www.avito.ru/moskva/telefony/iphone_8_plus_256gb_space_grey_1859608366
Телефон iPhone 8, 256гб,19 500  ₽,Дубровка,20 февраля 21:55,https://www.avito.ru/moskva/telefony/telefon_iphone_8_256gb_1831356989
iPhone 7,10 000  ₽,Киевская,21 февраля 18:35,https://www.avito.ru/moskva/telefony/iphone_7_1805521301
iPhone X 256gb silver без царапин и с полным компл,28 100  ₽,Локомотив,21 февраля 17:27,https://www.avito.ru/moskva/telefony/iphone_x_256gb_silver_bez_tsarapin_i_s_polnym_kompl_1858612181
iPhone 4,1 000  ₽,Кантемировская,21 февраля 22:56,https://www.avito.ru/moskva/telefony/iphone_4_1873606787
iPhone 6s,8 000  ₽,Савеловская,Вчера 06:49,https://www.avito.ru/moskva/telefony/iphone_6s_1877190838
iPhone XR,31 700  ₽,Бауманская,22 февраля 10:52,https://www.avito.ru/moskva/telefony/iphone_xr_1875860926
Телефон iPhone 6s 16GB,6 000  ₽,Молодежная,21 февраля 16:16,https://www.avito.ru/moskva/telefony/telefon_iphone_6s_16gb_1875175678
iPhone 8 256gb идеальный,21 900  ₽,Хорошевская,20 февраля 18:17,https://www.avito.ru/moskva/telefony/iphone_8_256gb_idealnyy_1884839489
iPhone SE 16gb Space Gray,5 750  ₽,Ясенево,21 февраля 18:45,https://www.avito.ru/moskva/telefony/iphone_se_16gb_space_gray_1877338596
Айфон,2 500  ₽,Беломорская,18 февраля 13:59,https://www.avito.ru/moskva/telefony/ayfon_1872678867
iPhone 7 Plus 128 Gb,18 000  ₽,Ростокино,22 февраля 13:08,https://www.avito.ru/moskva/telefony/iphone_7_plus_128_gb_1882219974
Телефон iPhone 7 128Gb jetblack,12 000  ₽,Щукинская,21 февраля 15:08,https://www.avito.ru/moskva/telefony/telefon_iphone_7_128gb_jetblack_1880088224
iPhone 5s 16гб,4 000  ₽,Царицыно,20 февраля 14:03,https://www.avito.ru/moskva/telefony/iphone_5s_16gb_1872313979
iPhone 7,13 000  ₽,Славянский бульвар,Вчера 11:59,https://www.avito.ru/moskva/telefony/iphone_7_1876074568
Apple iPhone 6s 128gb,7 000  ₽,Отрадное,21 февраля 14:51,https://www.avito.ru/moskva/telefony/apple_iphone_6s_128gb_1879610723
Кабель iPhone,499  ₽,Электрозаводская,Сегодня 00:12,https://www.avito.ru/moskva/telefony/kabel_iphone_1813045067
Телефон iPhone,9 000  ₽,Театральная,Вчера 21:46,https://www.avito.ru/moskva/telefony/telefon_iphone_1865748343
iPhone 5s в роскошном золотом цвете,4 350  ₽,Тульская,Вчера 16:07,https://www.avito.ru/moskva/telefony/iphone_5s_v_roskoshnom_zolotom_tsvete_1857086549
iPhone X’s Max 512gb Ростест идеал,54 500  ₽,Рязанский проспект,21 февраля 12:11,https://www.avito.ru/moskva/telefony/iphone_xs_max_512gb_rostest_ideal_1878725209
iPhone 6/6 plus (16GB/32GB/64GB/128GB),9 000  ₽,Перово,Вчера 10:01,https://www.avito.ru/moskva/telefony/iphone_66_plus_16gb32gb64gb128gb_1828258316
Айфон/iPhone 8 (Silver) 256Gb/USA,21 000  ₽,Бабушкинская,19 февраля 13:32,https://www.avito.ru/moskva/telefony/ayfoniphone_8_silver_256gbusa_1885408883
Apple iPhone 5s коробка,500  ₽,Новокосино,Вчера 13:54,https://www.avito.ru/moskva/telefony/apple_iphone_5s_korobka_1050217892
iPhone 6s 64Gb Gold,9 500  ₽,Люблино,22 февраля 11:36,https://www.avito.ru/moskva/telefony/iphone_6s_64gb_gold_1857031442
iPhone 7 Plus,17 000  ₽,Селигерская,21 февраля 06:06,https://www.avito.ru/moskva/telefony/iphone_7_plus_1866820903
