iPhone,500  ₽,Алтуфьево,21 февраля 22:21,https://www.avito.ru/moskva/telefony/iphone_1463204050
Оригинальный iPhone 8 plus 64 Red,19 990  ₽,Тульская,20 февраля 12:49,https://www.avito.ru/moskva/telefony/originalnyy_iphone_8_plus_64_red_1857732734
Оригинальный iPhone 5 16gb,2 000  ₽,Тульская,20 февраля 11:03,https://www.avito.ru/moskva/telefony/originalnyy_iphone_5_16gb_1857306458
iPhone XS MAX 256 gb,49 500  ₽,Коломенская,22 февраля 15:27,https://www.avito.ru/moskva/telefony/iphone_xs_max_256_gb_1881905769
iPhone xs,36 500  ₽,Савеловская,21 февраля 10:32,https://www.avito.ru/moskva/telefony/iphone_xs_1877598486
iPhone xs,45 000  ₽,Сходненская,21 февраля 20:52,https://www.avito.ru/moskva/telefony/iphone_xs_1877787677
iPhone 7 Red,12 000  ₽,Цветной бульвар,21 февраля 14:06,https://www.avito.ru/moskva/telefony/iphone_7_red_1869758716
iPhone X, 64gb,26 000  ₽,Академическая,19 февраля 09:41,https://www.avito.ru/moskva/telefony/iphone_x_64gb_1866644287
iPhone 7 128 GB,16 990  ₽,Марьино,Вчера 03:10,https://www.avito.ru/moskva/telefony/iphone_7_128_gb_1791675660
iPhone 7 черный 32 Гб,12 000  ₽,Международная,21 февраля 09:45,https://www.avito.ru/moskva/telefony/iphone_7_chernyy_32_gb_1851559629
iPhone 8 Plus,25 000  ₽,Щелковская,20 февраля 22:22,https://www.avito.ru/moskva/telefony/iphone_8_plus_1871667027
iPhone 7,10 450  ₽,Театральная,20 февраля 12:01,https://www.avito.ru/moskva/telefony/iphone_7_1790524602
Телефон iPhone 6 128Gb Gold,7 600  ₽,Бибирево,Вчера 13:19,https://www.avito.ru/moskva/telefony/telefon_iphone_6_128gb_gold_1875474772
iPhone 5 64Gb iOS 7 (Ростест ),3 500  ₽,Чкаловская,Вчера 12:36,https://www.avito.ru/moskva/telefony/iphone_5_64gb_ios_7_rostest_1857595293
Телефон iPhone 7 32gb,9 800  ₽,Площадь революции,21 февраля 19:18,https://www.avito.ru/moskva/telefony/telefon_iphone_7_32gb_1842495905
iPhone X,20 000  ₽,Технопарк,20 февраля 16:56,https://www.avito.ru/moskva/telefony/iphone_x_1867678489
