iPhone 11 128GB запечатанный,55 000  ₽,Алтуфьево,17 февраля 19:57,https://www.avito.ru/moskva/telefony/iphone_11_128gb_zapechatannyy_1867901245
Телефон iPhone,42 000  ₽,Ясенево,21 февраля 01:22,https://www.avito.ru/moskva/telefony/telefon_iphone_1858875794
Чехлы на Айфон (iPhone),1 000  ₽,Римская,22 февраля 21:48,https://www.avito.ru/moskva/telefony/chehly_na_ayfon_iphone_1877883412
Телефон iPhone X256gb,32 500  ₽,Охотный ряд,20 февраля 00:46,https://www.avito.ru/moskva/telefony/telefon_iphone_x256gb_1874640931
iPhone 8 64gb. Ростест,23 500  ₽,Тульская,18 февраля 18:44,https://www.avito.ru/moskva/telefony/iphone_8_64gb._rostest_1809860261
iPhone 6 32 GB,10 000  ₽,Крымская,22 февраля 14:26,https://www.avito.ru/moskva/telefony/iphone_6_32_gb_1840251470
iPhone 7,8 000  ₽,Юго-Западная,17 февраля 20:49,https://www.avito.ru/moskva/telefony/iphone_7_1883885379
iPhone 5 c,3 000  ₽,Чкаловская,22 февраля 11:35,https://www.avito.ru/moskva/telefony/iphone_5_c_1412533225
Телефон iPhone,2 000  ₽,Водный стадион,21 февраля 21:10,https://www.avito.ru/moskva/telefony/telefon_iphone_1867160010
iPhone X,30 000  ₽,Бульвар Рокоссовского,22 февраля 12:52,https://www.avito.ru/moskva/telefony/iphone_x_1859853527
Телефон iPhone,25 000  ₽,Ховрино,18 февраля 12:04,https://www.avito.ru/moskva/telefony/telefon_iphone_1876012988
iPhone XS MAX 64 GB Золотой в идеальном состоянии,52 000  ₽,Котельники,20 февраля 20:56,https://www.avito.ru/moskva/telefony/iphone_xs_max_64_gb_zolotoy_v_idealnom_sostoyanii_1832349214
iPhone 7 Plus 128gb red,15 000  ₽,Нахимовский проспект,16 февраля 10:34,https://www.avito.ru/moskva/telefony/iphone_7_plus_128gb_red_1869816638
iPhone X 256gb black рст,40 990  ₽,Спартак,21 февраля 22:12,https://www.avito.ru/moskva/telefony/iphone_x_256gb_black_rst_1872258610
iPhone XS MAX 64gb,60 000  ₽,Селигерская,19 февраля 13:54,https://www.avito.ru/moskva/telefony/iphone_xs_max_64gb_1862835442
iPhone 8, 256gb белый,24 999  ₽,Римская,22 февраля 16:49,https://www.avito.ru/moskva/telefony/iphone_8_256gb_belyy_1844326004
Айфон se 128 gb,10 500  ₽,Бибирево,21 февраля 11:44,https://www.avito.ru/moskva/telefony/ayfon_se_128_gb_1859153987
Телефон iPhone SE 128гб,7 000  ₽,Охотный ряд,19 февраля 12:44,https://www.avito.ru/moskva/telefony/telefon_iphone_se_128gb_1877837421
iPhone 7 Plus,34 000  ₽,Библиотека им. Ленина,22 февраля 14:26,https://www.avito.ru/moskva/telefony/iphone_7_plus_1411944758
Айфон 4,2 200  ₽,Верхние Лихоборы,22 февраля 12:45,https://www.avito.ru/moskva/telefony/ayfon_4_1790109407
Телефон iPhone 7 plus,13 500  ₽,Алма-Атинская,18 февраля 07:54,https://www.avito.ru/moskva/telefony/telefon_iphone_7_plus_1884883922
iPhone 7 plus,35 000  ₽,Южная,22 февраля 09:10,https://www.avito.ru/moskva/telefony/iphone_7_plus_1823078181
iPhone 5S 32Gb,2 000  ₽,Рассказовка,18 февраля 11:01,https://www.avito.ru/moskva/telefony/iphone_5s_32gb_1858557342
Продам iPhone 7, 32 gb,15 500  ₽,Свиблово,Вчера 02:27,https://www.avito.ru/moskva/telefony/prodam_iphone_7_32_gb_948651917
iPhone 6,5 500  ₽,Менделеевская,18 февраля 01:32,https://www.avito.ru/moskva/telefony/iphone_6_1854495838
iPhone SE 16Gb Gold,6 500  ₽,Селигерская,22 февраля 09:36,https://www.avito.ru/moskva/telefony/iphone_se_16gb_gold_1862754139
Айфон 10 iPhone X 256 гб,45 000  ₽,Марксистская,12 февраля 01:45,https://www.avito.ru/moskva/telefony/ayfon_10_iphone_x_256_gb_1865804787
Телефон iPhone 5s 32Gb,4 000  ₽,Улица 1905 года,18 февраля 19:34,https://www.avito.ru/moskva/telefony/telefon_iphone_5s_32gb_1874188748
Айфон 5s. На запчасти,1 500  ₽,Красные ворота,22 февраля 17:00,https://www.avito.ru/moskva/telefony/ayfon_5s._na_zapchasti_1804594838
iPhone XS,37 490  ₽,Шаболовская,19 февраля 11:51,https://www.avito.ru/moskva/telefony/iphone_xs_1873927885
