iPhone 7plus 128GB,19 000  ₽,Говорово,21 февраля 13:41,https://www.avito.ru/moskva/telefony/iphone_7plus_128gb_1876210537
Телефон iPhone se 16gb Ростест,5 500  ₽,Технопарк,20 февраля 12:04,https://www.avito.ru/moskva/telefony/telefon_iphone_se_16gb_rostest_1883478268
iPhone 8,15 860  ₽,Театральная,22 февраля 13:55,https://www.avito.ru/moskva/telefony/iphone_8_1790617312
iPhone 6 64гб,6 500  ₽,Выхино,19 февраля 21:41,https://www.avito.ru/moskva/telefony/iphone_6_64gb_1862926124
Чехол накладка на iPhone 11/11Pro/11ProMax,300  ₽,Молодежная,Вчера 11:26,https://www.avito.ru/moskva/telefony/chehol_nakladka_na_iphone_1111pro11promax_1804964205
iPhone X 256,26 000  ₽,Охотный ряд,19 февраля 20:30,https://www.avito.ru/moskva/telefony/iphone_x_256_1873217358
Телефон iPhone,3 800  ₽,Охотный ряд,21 февраля 12:23,https://www.avito.ru/moskva/telefony/telefon_iphone_1881457153
iPhone X 64gb,25 000  ₽,Варшавская,19 февраля 18:49,https://www.avito.ru/moskva/telefony/iphone_x_64gb_1877562632
Телефон iPhone 6,7 000  ₽,Коломенская,22 февраля 16:37,https://www.avito.ru/moskva/telefony/telefon_iphone_6_1873913071
Новый iPhone X,33 000  ₽,Арбатская,Вчера 22:18,https://www.avito.ru/moskva/telefony/novyy_iphone_x_1863792169
iPhone 7 plus 32gb black,15 300  ₽,Отрадное,20 февраля 14:37,https://www.avito.ru/moskva/telefony/iphone_7_plus_32gb_black_1862320745
Телефон iPhone 6,6 000  ₽,Бабушкинская,21 февраля 22:46,https://www.avito.ru/moskva/telefony/telefon_iphone_6_1869697826
Телефон iPhone 5S,1 900  ₽,Теплый стан,18 февраля 14:19,https://www.avito.ru/moskva/telefony/telefon_iphone_5s_1877094778
iPhone 6,6 000  ₽,Юго-Западная,19 февраля 20:08,https://www.avito.ru/moskva/telefony/iphone_6_1861687493
Телефон iPhone 7 plus 32 гб. JET black,15 500  ₽,Новые Черемушки,20 февраля 21:54,https://www.avito.ru/moskva/telefony/telefon_iphone_7_plus_32_gb._jet_black_1876803401
iPhone XR,33 500  ₽,Бульвар адмирала Ушакова,22 февраля 19:18,https://www.avito.ru/moskva/telefony/iphone_xr_1887052282
iPhone 8 +,25 000  ₽,Лубянка,22 февраля 20:40,https://www.avito.ru/moskva/telefony/iphone_8_1868350132
Обмен iPhone X 256 не востановленный,37 000  ₽,Царицыно,20 февраля 09:57,https://www.avito.ru/moskva/telefony/obmen_iphone_x_256_ne_vostanovlennyy_1876277063
Телефон iPhone XR 64 gb black. Ростест,36 000  ₽,Серпуховская,21 февраля 19:31,https://www.avito.ru/moskva/telefony/telefon_iphone_xr_64_gb_black._rostest_1881216886
iPhone XS Gold 64,36 500  ₽,Новые Черемушки,19 февраля 20:45,https://www.avito.ru/moskva/telefony/iphone_xs_gold_64_1808901046
iPhone X 256GB бу,29 900  ₽,Тимирязевская,19 февраля 18:44,https://www.avito.ru/moskva/telefony/iphone_x_256gb_bu_1860779793
iPhone 6s 64gb black,9 900  ₽,Октябрьская,22 февраля 15:35,https://www.avito.ru/moskva/telefony/iphone_6s_64gb_black_1873847650
iPhone 8 Plus 64gb,24 500  ₽,Комсомольская,19 февраля 14:18,https://www.avito.ru/moskva/telefony/iphone_8_plus_64gb_1865405776
Телефон iPhone,18 990  ₽,Площадь революции,20 февраля 18:59,https://www.avito.ru/moskva/telefony/telefon_iphone_1858366435
Айфон 8plus 64гб Айфон 6s plus 32гб,35 000  ₽,Домодедовская,17 февраля 13:52,https://www.avito.ru/moskva/telefony/ayfon_8plus_64gb_ayfon_6s_plus_32gb_1885292237
Айфон 6 64 гб,6 000  ₽,Бауманская,19 февраля 22:05,https://www.avito.ru/moskva/telefony/ayfon_6_64_gb_1823879868
iPhone 7 Plus 128 Black Onyx,12 500  ₽,Деловой центр,Вчера 18:14,https://www.avito.ru/moskva/telefony/iphone_7_plus_128_black_onyx_1869777695
Коробка iPhone 6 Айфон 6 apple эпл,500  ₽,Площадь революции,17 февраля 13:35,https://www.avito.ru/moskva/telefony/korobka_iphone_6_ayfon_6_apple_epl_1655974941
Телефон iPhone,15 000  ₽,Выхино,19 февраля 12:09,https://www.avito.ru/moskva/telefony/telefon_iphone_1887534128
IPhone5,5 000  ₽,Войковская,22 февраля 13:42,https://www.avito.ru/moskva/telefony/iphone5_947533354
iPhone 7 Plus,Цена не указана,Фили,22 февраля 10:58,https://www.avito.ru/moskva/telefony/iphone_7_plus_1836834843
iPhone SE Gold 32Gb,7 000  ₽,Рассказовка,22 февраля 07:25,https://www.avito.ru/moskva/telefony/iphone_se_gold_32gb_1760683343
Телефон iPhone 7 Plus 128 Gb,19 500  ₽,Парк Победы,20 февраля 12:58,https://www.avito.ru/moskva/telefony/telefon_iphone_7_plus_128_gb_1864150162
Чехол для iPhone X/Xs,500  ₽,Планерная,Вчера 23:27,https://www.avito.ru/moskva/telefony/chehol_dlya_iphone_xxs_1829414582
Защитное стекло для камеры iPhone 11,399  ₽,Электрозаводская,Сегодня 00:31,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_dlya_kamery_iphone_11_1845697235
iPhone 7 Plus 128gb,17 500  ₽,Волгоградский проспект,21 февраля 16:14,https://www.avito.ru/moskva/telefony/iphone_7_plus_128gb_1887048979
iPhone 11 Pro Max 512 Gold Dual- sim,109 500  ₽,Багратионовская,22 февраля 15:09,https://www.avito.ru/moskva/telefony/iphone_11_pro_max_512_gold_dual-_sim_1802908947
iPhone XR. XS. XS MAX,29 000  ₽,Площадь революции,19 февраля 06:19,https://www.avito.ru/moskva/telefony/iphone_xr._xs._xs_max_1758261851
Apple iPhone 6s+ plus 64Gb колоссальный,9 000  ₽,Тульская,21 февраля 18:29,https://www.avito.ru/moskva/telefony/apple_iphone_6s_plus_64gb_kolossalnyy_1879815309
iPhone 8 Plus, 64 gb,19 650  ₽,Пятницкое шоссе,19 февраля 21:41,https://www.avito.ru/moskva/telefony/iphone_8_plus_64_gb_1875117690
iPhone 7 128 GB белый,8 500  ₽,Сокол,19 февраля 17:29,https://www.avito.ru/moskva/telefony/iphone_7_128_gb_belyy_1872551705
iPhone XR 64GB Обмен,38 500  ₽,Таганская,19 февраля 10:40,https://www.avito.ru/moskva/telefony/iphone_xr_64gb_obmen_1858944064
iPhone 7,14 000  ₽,Крестьянская застава,20 февраля 19:46,https://www.avito.ru/moskva/telefony/iphone_7_1885606872
Чехлы Айфон/iPhone 7/8+ X/XS/XR/XS Max/11/Pro/Max,300  ₽,Строгино,14 февраля 14:02,https://www.avito.ru/moskva/telefony/chehly_ayfoniphone_78_xxsxrxs_max11promax_1708573473
Коробка iPhone xr,2 000  ₽,Первомайская,Вчера 16:33,https://www.avito.ru/moskva/telefony/korobka_iphone_xr_1867926999
Телефон iPhone Xs max,46 000  ₽,Марьино,19 февраля 13:32,https://www.avito.ru/moskva/telefony/telefon_iphone_xs_max_1867060533
Телефон iPhone 5S 32Gb,4 300  ₽,Люблино,22 февраля 13:55,https://www.avito.ru/moskva/telefony/telefon_iphone_5s_32gb_1882606951
Телефон Apple iPhone 7 (32Gb) Арт*116422,18 499  ₽,Каховская,Вчера 12:30,https://www.avito.ru/moskva/telefony/telefon_apple_iphone_7_32gb_art116422_1880282756
iPhone 8 64gb,14 000  ₽,Лухмановская,19 февраля 12:20,https://www.avito.ru/moskva/telefony/iphone_8_64gb_1870944953
iPhone 6 16гб,5 000  ₽,Выхино,21 февраля 07:18,https://www.avito.ru/moskva/telefony/iphone_6_16gb_1845905638
