iPhone X,22 990  ₽,Шаболовская,21 февраля 14:02,https://www.avito.ru/moskva/telefony/iphone_x_1873299322
Телефон iPhone XR 64 гб (новый),39 000  ₽,Преображенская площадь,22 февраля 19:32,https://www.avito.ru/moskva/telefony/telefon_iphone_xr_64_gb_novyy_1864286833
Айфон X 256,25 990  ₽,Тульская,21 февраля 12:14,https://www.avito.ru/moskva/telefony/ayfon_x_256_1857402494
Телефон iPhone,12 000  ₽,Ховрино,Вчера 21:29,https://www.avito.ru/moskva/telefony/telefon_iphone_1885292693
iPhone 4, 8Гб, черный,3 000  ₽,Площадь революции,Вчера 19:50,https://www.avito.ru/moskva/telefony/iphone_4_8gb_chernyy_1793066151
iPhone,Цена не указана,Фили,19 февраля 15:02,https://www.avito.ru/moskva/telefony/iphone_1868085698
Телефон iPhone,65 000  ₽,Новогиреево,22 февраля 21:22,https://www.avito.ru/moskva/telefony/telefon_iphone_1883258666
iPhone Xs Max 256 Ростест,69 000  ₽,Селигерская,Вчера 12:48,https://www.avito.ru/moskva/telefony/iphone_xs_max_256_rostest_1862613492
iPhone X,27 000  ₽,Менделеевская,21 февраля 08:08,https://www.avito.ru/moskva/telefony/iphone_x_1857013387
Apple iPhone XS 64GB Gold (Золотой),29 000  ₽,Щукинская,22 февраля 18:36,https://www.avito.ru/moskva/telefony/apple_iphone_xs_64gb_gold_zolotoy_1887594731
iPhone 7 plus 256Gb Gold,20 000  ₽,,Вчера 12:38,https://www.avito.ru/moskva/telefony/iphone_7_plus_256gb_gold_1826201365
iPhone 5 64Gb Айфон 5,3 600  ₽,Водный стадион,18 февраля 11:49,https://www.avito.ru/moskva/telefony/iphone_5_64gb_ayfon_5_1825040126
iPhone 7 Plus айфон,18 000  ₽,Серпуховская,19 февраля 12:33,https://www.avito.ru/moskva/telefony/iphone_7_plus_ayfon_1761835370
Новый iPhone SE 32GB/Не активирован/Оригинал/Обмен,12 990  ₽,Курская,21 февраля 13:42,https://www.avito.ru/moskva/telefony/novyy_iphone_se_32gbne_aktivirovanoriginalobmen_1864301788
iPhone 7 32gb rose,13 000  ₽,Новогиреево,Вчера 18:00,https://www.avito.ru/moskva/telefony/iphone_7_32gb_rose_1863303829
iPhone XS отличный,39 500  ₽,Лубянка,21 февраля 15:20,https://www.avito.ru/moskva/telefony/iphone_xs_otlichnyy_1854164615
iPhone 7 128gb Ростест,9 000  ₽,Преображенская площадь,21 февраля 14:34,https://www.avito.ru/moskva/telefony/iphone_7_128gb_rostest_1887729448
iPhone 3gs 8gb,1 000  ₽,Печатники,22 февраля 21:26,https://www.avito.ru/moskva/telefony/iphone_3gs_8gb_1877758329
iPhone 11 зяб.33215#,43 000  ₽,Зябликово,21 февраля 19:34,https://www.avito.ru/moskva/telefony/iphone_11_zyab.33215_1878292082
Телефон iPhone,10 000  ₽,Царицыно,22 февраля 16:00,https://www.avito.ru/moskva/telefony/telefon_iphone_1857102376
iPhone 11 Pro Max 64 Grey,74 490  ₽,Багратионовская,Вчера 14:35,https://www.avito.ru/moskva/telefony/iphone_11_pro_max_64_grey_1842232083
iPhone 7 Plus 128gb RED + AirPods 2,24 000  ₽,Домодедовская,Сегодня 00:48,https://www.avito.ru/moskva/telefony/iphone_7_plus_128gb_red_airpods_2_1883644353
iPhone 5C 32GB,2 500  ₽,Дмитровская,22 февраля 15:02,https://www.avito.ru/moskva/telefony/iphone_5c_32gb_1887264562
iPhone 5C Оригинал,4 000  ₽,Новые Черемушки,Вчера 14:00,https://www.avito.ru/moskva/telefony/iphone_5c_original_1863362480
iPhone SE,5 000  ₽,Охотный ряд,22 февраля 23:40,https://www.avito.ru/moskva/telefony/iphone_se_1878048877
iPhone 11 64GB/Black,50 000  ₽,Багратионовская,22 февраля 13:09,https://www.avito.ru/moskva/telefony/iphone_11_64gbblack_1887645350
Apple iPhone 6s Plus Rose Gold 128 GB,5 500  ₽,Сретенский бульвар,22 февраля 15:23,https://www.avito.ru/moskva/telefony/apple_iphone_6s_plus_rose_gold_128_gb_1860419471
iPhone 7,16 000  ₽,Войковская,Вчера 13:59,https://www.avito.ru/moskva/telefony/iphone_7_1875678818
iPhone 8plus и,22 500  ₽,Коптево,Вчера 10:10,https://www.avito.ru/moskva/telefony/iphone_8plus_i_1835714621
iPhone SE 32Gb арт00644 ло134,6 750  ₽,Рязанский проспект,Вчера 15:39,https://www.avito.ru/moskva/telefony/iphone_se_32gb_art00644_lo134_1847183670
iPhone 6 Plus,11 290  ₽,ЦСКА,Вчера 11:39,https://www.avito.ru/moskva/telefony/iphone_6_plus_1007314935
iPhone 7 plus 128,20 600  ₽,Площадь революции,Вчера 11:18,https://www.avito.ru/moskva/telefony/iphone_7_plus_128_1353447679
iPhone 6,7 400  ₽,Крылатское,Вчера 11:39,https://www.avito.ru/moskva/telefony/iphone_6_1772556977
iPhone X 256,33 000  ₽,Славянский бульвар,22 февраля 21:33,https://www.avito.ru/moskva/telefony/iphone_x_256_1877752341
iPhone 6 S 16 голд ростест б.у,11 700  ₽,Савеловская,Вчера 11:11,https://www.avito.ru/moskva/telefony/iphone_6_s_16_gold_rostest_b.u_1870107941
Чехол для iPhone Apple iPhone X Silicone Case,1 000  ₽,Проспект Вернадского,Вчера 10:54,https://www.avito.ru/moskva/telefony/chehol_dlya_iphone_apple_iphone_x_silicone_case_1872235254
iPhone 6 32GB Space Gray,12 000  ₽,Сокол,Вчера 14:11,https://www.avito.ru/moskva/telefony/iphone_6_32gb_space_gray_1858943040
Телефон iPhone 6 64GB,6 000  ₽,Молодежная,21 февраля 18:42,https://www.avito.ru/moskva/telefony/telefon_iphone_6_64gb_1882103460
iPhone 6s Gold 128 GB,15 000  ₽,Минская,Вчера 14:09,https://www.avito.ru/moskva/telefony/iphone_6s_gold_128_gb_1843083966
Телефон iPhone 5 32gb,2 000  ₽,Славянский бульвар,22 февраля 16:49,https://www.avito.ru/moskva/telefony/telefon_iphone_5_32gb_1879633887
Телефон iPhone 7 128gb,13 500  ₽,Бабушкинская,22 февраля 07:51,https://www.avito.ru/moskva/telefony/telefon_iphone_7_128gb_1877936383
Айфон 10 (iPhone X), чехлы в подарок,37 000  ₽,Солнцево,14 февраля 11:58,https://www.avito.ru/moskva/telefony/ayfon_10_iphone_x_chehly_v_podarok_1885278127
iPhone XR,35 000  ₽,,Вчера 12:20,https://www.avito.ru/moskva_zelenograd/telefony/iphone_xr_1884369029
Телефон iPhone 7,20 000  ₽,Войковская,Сегодня 00:52,https://www.avito.ru/moskva/telefony/telefon_iphone_7_1854900988
iPhone 8 64,22 000  ₽,Павелецкая,Вчера 16:00,https://www.avito.ru/moskva/telefony/iphone_8_64_1562378673
