iPhone 7 plus 32gb black matte,14 000  ₽,Автозаводская,22 февраля 19:21,https://www.avito.ru/moskva/telefony/iphone_7_plus_32gb_black_matte_1876557946
iPhone 7 red,15 000  ₽,Тургеневская,Вчера 20:16,https://www.avito.ru/moskva/telefony/iphone_7_red_1883052309
iPhone Х 256 г,32 000  ₽,Отрадное,22 февраля 17:36,https://www.avito.ru/moskva/telefony/iphone_h_256_g_1859573082
Айфон se,6 500  ₽,Чкаловская,Вчера 17:10,https://www.avito.ru/moskva/telefony/ayfon_se_1863948179
iPhone 7 plus 128 gb - Rose,16 000  ₽,Нагатинская,22 февраля 16:30,https://www.avito.ru/moskva/telefony/iphone_7_plus_128_gb_-_rose_1884385860
Apple iPhone XS Max 256gb Grey рст (стан002),46 900  ₽,Теплый стан,Вчера 11:53,https://www.avito.ru/moskva/telefony/apple_iphone_xs_max_256gb_grey_rst_stan002_1877995394
iPhone,27 000  ₽,Славянский бульвар,21 февраля 13:02,https://www.avito.ru/moskva/telefony/iphone_1577687687
Телефон iPhone X 256GB,30 000  ₽,Белорусская,22 февраля 20:44,https://www.avito.ru/moskva/telefony/telefon_iphone_x_256gb_1878555063
iPhone 6 space gray 64 gb,8 000  ₽,Щелковская,Вчера 11:57,https://www.avito.ru/moskva/telefony/iphone_6_space_gray_64_gb_1872282858
iPhone 7 (32гб),18 000  ₽,Новокосино,Вчера 21:03,https://www.avito.ru/moskva/telefony/iphone_7_32gb_1803892492
iPhone 7 Plus 128 gb,16 000  ₽,Сухаревская,22 февраля 12:38,https://www.avito.ru/moskva/telefony/iphone_7_plus_128_gb_1845477096
iPhone 6 128Gb,8 700  ₽,Бунинская аллея,Вчера 13:46,https://www.avito.ru/moskva/telefony/iphone_6_128gb_1817373600
iPhone 7 на 128 Гб Rose Gold,10 000  ₽,Библиотека им. Ленина,22 февраля 13:58,https://www.avito.ru/moskva/telefony/iphone_7_na_128_gb_rose_gold_1863292883
iPhone 6 на запчасти,1 500  ₽,Славянский бульвар,22 февраля 16:42,https://www.avito.ru/moskva/telefony/iphone_6_na_zapchasti_1877128358
iPhone X 256 gb (Ростест),35 000  ₽,Площадь Ильича,Вчера 11:38,https://www.avito.ru/moskva/telefony/iphone_x_256_gb_rostest_1878396126
iPhone XR 256gb,22 000  ₽,Аннино,22 февраля 12:58,https://www.avito.ru/moskva/telefony/iphone_xr_256gb_1860525073
iPhone 11 Pro,65 000  ₽,Преображенская площадь,22 февраля 11:25,https://www.avito.ru/moskva/telefony/iphone_11_pro_1865889530
iPhone 6,11 000  ₽,Охотный ряд,Вчера 19:22,https://www.avito.ru/moskva/telefony/iphone_6_1707053008
iPhone 7 32gb black,13 000  ₽,Новокузнецкая,22 февраля 15:08,https://www.avito.ru/moskva/telefony/iphone_7_32gb_black_1869684594
Айфон/iPhone/Х/XS/XSmax/64/256/новые,30 000  ₽,Сходненская,18 февраля 10:04,https://www.avito.ru/moskva/telefony/ayfoniphonehxsxsmax64256novye_1771226366
iPhone XS,40 890  ₽,Тверская,22 февраля 10:39,https://www.avito.ru/moskva/telefony/iphone_xs_1880348882
iPhone X 64,33 000  ₽,Тимирязевская,22 февраля 15:04,https://www.avito.ru/moskva/telefony/iphone_x_64_1870579465
iPhone 7,16 100  ₽,Академическая,Вчера 19:25,https://www.avito.ru/moskva/telefony/iphone_7_1887469614
iPhone XR Koral 64,32 000  ₽,Ростокино,22 февраля 12:32,https://www.avito.ru/moskva/telefony/iphone_xr_koral_64_1883752512
Телефон iPhone 7plus 128 gb,16 000  ₽,Щелковская,22 февраля 21:47,https://www.avito.ru/moskva/telefony/telefon_iphone_7plus_128_gb_1870863516
iPhone 6 64gb,6 500  ₽,Беляево,22 февраля 20:26,https://www.avito.ru/moskva/telefony/iphone_6_64gb_1883851704
Телефон iPhone,5 000  ₽,Борисово,22 февраля 16:29,https://www.avito.ru/moskva/telefony/telefon_iphone_1860706484
iPhone 7 128gb,15 000  ₽,Охотный ряд,Вчера 17:46,https://www.avito.ru/moskva/telefony/iphone_7_128gb_1812868198
iPhone 8 64гб. Идеал,17 490  ₽,Бибирево,22 февраля 11:40,https://www.avito.ru/moskva/telefony/iphone_8_64gb._ideal_1878713072
iPhone X (256gb) Новый,28 300  ₽,Новогиреево,22 февраля 17:25,https://www.avito.ru/moskva/telefony/iphone_x_256gb_novyy_1875916399
iPhone 8 Plus 64гБ,22 000  ₽,Новокузнецкая,22 февраля 13:19,https://www.avito.ru/moskva/telefony/iphone_8_plus_64gb_1854124538
iPhone 8,15 690  ₽,Лухмановская,Вчера 12:30,https://www.avito.ru/moskva/telefony/iphone_8_1886961381
Телефон iPhone 6,4 000  ₽,Славянский бульвар,22 февраля 16:59,https://www.avito.ru/moskva/telefony/telefon_iphone_6_1879784870
iPhone 6 64 Gb,6 000  ₽,Славянский бульвар,22 февраля 16:29,https://www.avito.ru/moskva/telefony/iphone_6_64_gb_1870959820
iPhone 7,15 000  ₽,Охотный ряд,Сегодня 00:57,https://www.avito.ru/moskva/telefony/iphone_7_1842805615
iPhone X 64gb рст,31 900  ₽,Савеловская,Вчера 11:17,https://www.avito.ru/moskva/telefony/iphone_x_64gb_rst_1875533755
iPhone X 256gb (pcт). С компл,28 000  ₽,Китай-город,22 февраля 12:59,https://www.avito.ru/moskva/telefony/iphone_x_256gb_pct._s_kompl_1870377222
Телефон iPhone 7 Red 128GB,11 500  ₽,Братиславская,Вчера 06:59,https://www.avito.ru/moskva/telefony/telefon_iphone_7_red_128gb_1822523506
iPhone 5S,5 900  ₽,Марьина Роща,Вчера 14:05,https://www.avito.ru/moskva/telefony/iphone_5s_1875543384
iPhone 8,15 800  ₽,Площадь революции,22 февраля 16:43,https://www.avito.ru/moskva/telefony/iphone_8_1322771919
iPhone 6 - 16Gb, silver,4 800  ₽,Отрадное,22 февраля 16:44,https://www.avito.ru/moskva/telefony/iphone_6_-_16gb_silver_1869955337
iPhone 6 32gb,8 000  ₽,Парк Победы,Вчера 22:16,https://www.avito.ru/moskva/telefony/iphone_6_32gb_1850936335
Телефон iPhone 6s,7 000  ₽,Курская,22 февраля 21:49,https://www.avito.ru/moskva/telefony/telefon_iphone_6s_1884742432
Телефон iPhone 6s 32 гб,10 000  ₽,Новогиреево,Вчера 19:37,https://www.avito.ru/moskva/telefony/telefon_iphone_6s_32_gb_1868274155
