iPhone 7 Plus,20 500  ₽,Академическая,22 февраля 21:35,https://www.avito.ru/moskva/telefony/iphone_7_plus_1887592433
iPhone 7 A1660 128 GB чёрный, б/у,7 000  ₽,Отрадное,20 февраля 18:08,https://www.avito.ru/moskva/telefony/iphone_7_a1660_128_gb_chernyy_bu_1862919795
Айфон Х 256gb,35 000  ₽,Ховрино,21 февраля 18:02,https://www.avito.ru/moskva/telefony/ayfon_h_256gb_1864706089
iPhone X 256 GB.(оригинал в идеальном состояние),28 000  ₽,Марксистская,20 февраля 17:22,https://www.avito.ru/moskva/telefony/iphone_x_256_gb.original_v_idealnom_sostoyanie_1854707530
iPhone 6S,9 500  ₽,Рязанский проспект,22 февраля 17:13,https://www.avito.ru/moskva/telefony/iphone_6s_1846279826
Apple iPhone XR 64GB,30 000  ₽,Кропоткинская,19 февраля 02:54,https://www.avito.ru/moskva/telefony/apple_iphone_xr_64gb_1874433932
iPhone 8 Red Product 256 Gb,21 000  ₽,Речной вокзал,22 февраля 20:01,https://www.avito.ru/moskva/telefony/iphone_8_red_product_256_gb_1885697393
iPhone XR 64 gb белый Ростест,28 990  ₽,Маяковская,20 февраля 15:14,https://www.avito.ru/moskva/telefony/iphone_xr_64_gb_belyy_rostest_1871098175
iPhone 6,7 700  ₽,Улица 1905 года,22 февраля 13:37,https://www.avito.ru/moskva/telefony/iphone_6_1875924408
Телефон iPhone 5s 32Gb,1 700  ₽,Коломенская,19 февраля 18:27,https://www.avito.ru/moskva/telefony/telefon_iphone_5s_32gb_1864898083
iPhone 7 plus 128gb,16 000  ₽,Тверская,18 февраля 12:08,https://www.avito.ru/moskva/telefony/iphone_7_plus_128gb_1871553064
iPhone 7,11 490  ₽,Шаболовская,22 февраля 09:10,https://www.avito.ru/moskva/telefony/iphone_7_1873428562
Чехол силиконовый для iPhone XS Max,300  ₽,Мичуринский проспект,Вчера 19:19,https://www.avito.ru/moskva/telefony/chehol_silikonovyy_dlya_iphone_xs_max_1883296870
iPhone 7,11 990  ₽,Некрасовка,22 февраля 20:48,https://www.avito.ru/moskva/telefony/iphone_7_1887446697
iPhone 6S 128gb,6 500  ₽,Кузьминки,18 февраля 16:53,https://www.avito.ru/moskva/telefony/iphone_6s_128gb_1879096041
Телефон iPhone se 32 gb,7 000  ₽,Кузьминки,22 февраля 18:31,https://www.avito.ru/moskva/telefony/telefon_iphone_se_32_gb_1867439330
iPhone 5c,3 200  ₽,Некрасовка,22 февраля 13:47,https://www.avito.ru/moskva/telefony/iphone_5c_1856959664
iPhone 5,1 500  ₽,Улица Старокачаловская,19 февраля 09:55,https://www.avito.ru/moskva/telefony/iphone_5_1828916495
iPhone 6,4 999  ₽,Чкаловская,19 февраля 00:53,https://www.avito.ru/moskva/telefony/iphone_6_1869264475
