iPhone X 64gb,20 000  ₽,Деловой центр,22 февраля 14:41,https://www.avito.ru/moskva/telefony/iphone_x_64gb_1887806846
iPhone 7 / 7 plus,12 350  ₽,Новослободская,Вчера 10:31,https://www.avito.ru/moskva/telefony/iphone_7_7_plus_1875199672
iPhone 4s 16Gb,1 500  ₽,Некрасовка,Вчера 00:05,https://www.avito.ru/moskva/telefony/iphone_4s_16gb_1850340467
iPhone xr,32 000  ₽,Петровско-Разумовская,Вчера 16:07,https://www.avito.ru/moskva/telefony/iphone_xr_1885352384
iPhone 8 Plus 256gb Black,21 000  ₽,Домодедовская,22 февраля 16:00,https://www.avito.ru/moskva/telefony/iphone_8_plus_256gb_black_1869639690
iPhone 6s 128gb,15 000  ₽,Сокольники,Вчера 13:25,https://www.avito.ru/moskva/telefony/iphone_6s_128gb_1845185994
Apple iPhone 8 Plus 64 GB,24 000  ₽,Алтуфьево,22 февраля 22:53,https://www.avito.ru/moskva/telefony/apple_iphone_8_plus_64_gb_1880317537
Телефон iPhone 7,12 000  ₽,Академическая,22 февраля 21:35,https://www.avito.ru/moskva/telefony/telefon_iphone_7_1887685667
iPhone 6s 64гб/ iPhone XR 256гб(пароль не помню),90 000  ₽,Речной вокзал,19 февраля 20:20,https://www.avito.ru/moskva/telefony/iphone_6s_64gb_iphone_xr_256gbparol_ne_pomnyu_1770996817
iPhone X 64gb (без Face id ),23 000  ₽,Селигерская,Вчера 01:35,https://www.avito.ru/moskva/telefony/iphone_x_64gb_bez_face_id_1851307135
iPhone 8,17 290  ₽,Савеловская,Вчера 16:33,https://www.avito.ru/moskva/telefony/iphone_8_1838357742
Чехол iPhone XS,400  ₽,Солнцево,Вчера 10:38,https://www.avito.ru/moskva/telefony/chehol_iphone_xs_1858250089
iPhone SE 32GB «Серый космос»,7 000  ₽,Печатники,Вчера 14:54,https://www.avito.ru/moskva/telefony/iphone_se_32gb_seryy_kosmos_1829898780
iPhone se 32гб,6 500  ₽,Домодедовская,22 февраля 18:38,https://www.avito.ru/moskva/telefony/iphone_se_32gb_1856448986
Телефон iPhone X,13 000  ₽,Библиотека им. Ленина,22 февраля 22:44,https://www.avito.ru/moskva/telefony/telefon_iphone_x_1879678622
iPhone 6s,8 390  ₽,Савеловская,Вчера 22:17,https://www.avito.ru/moskva/telefony/iphone_6s_1838035730
iPhone 5s космос, 32 гб (айфон),4 300  ₽,,20 февраля 23:26,https://www.avito.ru/moskva/telefony/iphone_5s_kosmos_32_gb_ayfon_1605429390
iPhone XS Max,39 990  ₽,Савеловская,Вчера 17:08,https://www.avito.ru/moskva/telefony/iphone_xs_max_1838785797
iPhone 5s,4 000  ₽,Бабушкинская,Вчера 20:25,https://www.avito.ru/moskva/telefony/iphone_5s_1883185981
Телефон iPhone 8, объем 64 гб,20 000  ₽,,Вчера 10:11,https://www.avito.ru/moskva_zelenograd/telefony/telefon_iphone_8_obem_64_gb_1869504446
iPhone SE,8 990  ₽,Савеловская,Вчера 16:34,https://www.avito.ru/moskva/telefony/iphone_se_1838145154
iPhone 8,20 000  ₽,Авиамоторная,Вчера 14:04,https://www.avito.ru/moskva/telefony/iphone_8_1875439368
iPhone 8,19 500  ₽,Войковская,Вчера 13:33,https://www.avito.ru/moskva/telefony/iphone_8_1875785521
iPhone 8 64 gb,20 000  ₽,Пражская,22 февраля 19:56,https://www.avito.ru/moskva/telefony/iphone_8_64_gb_1877125386
iPhone 7 plus,18 490  ₽,Шаболовская,Вчера 18:59,https://www.avito.ru/moskva/telefony/iphone_7_plus_1873443504
iPhone 8 Plus,24 900  ₽,Текстильщики,Вчера 13:47,https://www.avito.ru/moskva/telefony/iphone_8_plus_1885010429
